row ID	#featureID	cluster.index	libraryID	smiles	cas	inchi	libraryID_analogue	smiles_analogue	cas_analogue	inchi_analogue	libraryID_NAP	CF_componentindex	CF_kingdom	CF_superclass	CF_class	CF_subclass	CF_directparent	CF_substituents	CF_score	CF_kingdom_scores	CF_superclass_scores	CF_class_scores	CF_subclass_scores	CF_directparent_scores	CF_substituents_scores	AllFiles	componentindex
4968	275.25850698529064_8.400180656565663	1507										-1														GNPS_MS2_2iso.mgf:4968###	-1
4970	919.9774458089782_5.1400602077001025	1508										-1														GNPS_MS2_2iso.mgf:4970###	-1
4980	1018.459628983198_4.9316897890946505	1509										-1														GNPS_MS2_2iso.mgf:4980###	-1
4981	242.1306355794271_3.610538888888889	1510	threo-Dihydrobupropion	CC(C(C1=CC(=CC=C1)Cl)O)NC(C)(C)C	92264829	"InChI=1S/C13H20ClNO/c1-9(15-13(2,3)4)12(16)10-6-5-7-11(14)8-10/h5-9,12,15-16H,1-4H3/t9-,12+/m0/s1"	threo-Dihydrobupropion	CC(C(C1=CC(=CC=C1)Cl)O)NC(C)(C)C	92264829	"InChI=1S/C13H20ClNO/c1-9(15-13(2,3)4)12(16)10-6-5-7-11(14)8-10/h5-9,12,15-16H,1-4H3/t9-,12+/m0/s1"		-1														GNPS_MS2_2iso.mgf:4981###	-1
4985	881.4851753384675_4.350512814465407	1511										-1														GNPS_MS2_2iso.mgf:4985###	-1
4988	949.1883324208358_4.663584907120741	1512										-1														GNPS_MS2_2iso.mgf:4988###	-1
499	766.4288118942684_3.8232756167979023	132										-1														GNPS_MS2_2iso.mgf:499###	-1
4990	1287.9685357127585_5.118503632478632	1513										-1														GNPS_MS2_2iso.mgf:4990###	-1
4993	1454.8042169334633_4.924007803617569	1514										-1														GNPS_MS2_2iso.mgf:4993###	-1
4998	603.1963584384873_0.9260580414012738	1515										-1														GNPS_MS2_2iso.mgf:4998###	-1
5	734.0710236198431_4.4769082313965365	3										-1														GNPS_MS2_2iso.mgf:5###	-1
500	1362.5023859768485_5.044385807504076	133										-1														GNPS_MS2_2iso.mgf:500###	-1
5004	423.3085304612669_9.036095339652457	1516										-1														GNPS_MS2_2iso.mgf:5004###	-1
5006	1208.1799914938767_5.035560155038766	1517										-1														GNPS_MS2_2iso.mgf:5006###	-1
5007	1044.2663579315736_4.251247416974168	1518										-1														GNPS_MS2_2iso.mgf:5007###	-1
5008	989.5568242189155_5.049365414110434	1519										-1														GNPS_MS2_2iso.mgf:5008###	-1
5012	545.4022562867409_8.020302506459943	1520										-1														GNPS_MS2_2iso.mgf:5012###	-1
5020	1070.01853255839_5.05874702202202	1521										-1														GNPS_MS2_2iso.mgf:5020###	-1
5027	633.3877518764896_6.581789035812664	1522										-1														GNPS_MS2_2iso.mgf:5027###	-1
5028	287.0520509124406_0.3639951661631423	1523										-1														GNPS_MS2_2iso.mgf:5028###	-1
5033	1309.6333118560337_4.992488691396184	1524										-1														GNPS_MS2_2iso.mgf:5033###	-1
5036	268.63616934288893_6.6570733932461845	1525										-1														GNPS_MS2_2iso.mgf:5036###	-1
5038	1496.9570659154397_5.137893275771851	1526										-1														GNPS_MS2_2iso.mgf:5038###	-1
5039	1079.184734646123_5.09734066358025	1527										-1														GNPS_MS2_2iso.mgf:5039###	-1
504	430.16060674166454_4.646862500000004	134										-1														GNPS_MS2_2iso.mgf:504###	-1
5040	973.2375308770526_5.1318856189008715	1528										-1														GNPS_MS2_2iso.mgf:5040###	-1
5042	1071.5193151137942_4.95735713153724	1529										-1														GNPS_MS2_2iso.mgf:5042###	-1
5043	988.9423130892885_5.0491367117117125	1530										-1														GNPS_MS2_2iso.mgf:5043###	-1
5045	149.0596270595119_3.547873453093812	1531										-1														GNPS_MS2_2iso.mgf:5045###	-1
5046	1150.8887754736745_4.936357264957273	1532										-1														GNPS_MS2_2iso.mgf:5046###	-1
5047	567.5610090655548_3.143824104361371	1533										-1														GNPS_MS2_2iso.mgf:5047###	-1
5048	916.7148004099711_5.028769888381535	1534										-1														GNPS_MS2_2iso.mgf:5048###	-1
5049	385.24434129284714_2.354088091118803	1535										-1														GNPS_MS2_2iso.mgf:5049###	-1
505	563.3373425888539_4.373532692307693	135										-1														GNPS_MS2_2iso.mgf:505###	-1
5050	940.4527855247215_5.009187563710498	1536										-1														GNPS_MS2_2iso.mgf:5050###	-1
5052	1070.43662449788_5.027350844854069	1537										-1														GNPS_MS2_2iso.mgf:5052###	-1
5055	376.1578308529324_3.399702433862431	1539										-1														GNPS_MS2_2iso.mgf:5055###	-1
5060	377.00163994218985_12.427214310776954	1541										-1														GNPS_MS2_2iso.mgf:5060###	-1
5065	1007.9042692650627_4.9394542044310255	1542										-1														GNPS_MS2_2iso.mgf:5065###	-1
5068	221.1191472178362_8.308687748851444	1543										-1														GNPS_MS2_2iso.mgf:5068###	-1
5069	628.381718541355_7.1176888245033165	1544										-1														GNPS_MS2_2iso.mgf:5069###	-1
5078	883.7457159526293_5.373085969116086	1545										-1														GNPS_MS2_2iso.mgf:5078###	-1
5079	1309.2686074721894_5.024442075664617	1546										-1														GNPS_MS2_2iso.mgf:5079###	-1
5080	996.4746749144641_5.191158180894302	1547										-1														GNPS_MS2_2iso.mgf:5080###	-1
5084	1090.5138646993346_5.164716207248593	1548										-1														GNPS_MS2_2iso.mgf:5084###	-1
5095	1017.3577116953026_4.799159475065621	1550										-1														GNPS_MS2_2iso.mgf:5095###	-1
5098	916.7833841516406_4.966721825998989	1551										-1														GNPS_MS2_2iso.mgf:5098###	-1
51	348.20616956128305_3.052262359098227	23										-1														GNPS_MS2_2iso.mgf:51###	-1
510	878.9918064791607_4.823036249371546	136										-1														GNPS_MS2_2iso.mgf:510###	-1
5104	1173.7394235173394_5.038707171717173	1552										-1														GNPS_MS2_2iso.mgf:5104###	-1
5105	1071.6016216919047_5.047506468797566	1553										-1														GNPS_MS2_2iso.mgf:5105###	-1
5106	1461.9304692564922_5.04748911780243	1554										-1														GNPS_MS2_2iso.mgf:5106###	-1
5107	1057.3621177831021_4.988890544629352	1555										-1														GNPS_MS2_2iso.mgf:5107###	-1
5113	337.10467188648994_12.444610110943021	1556										-1														GNPS_MS2_2iso.mgf:5113###	-1
5114	247.24224208700753_8.572233510101013	1557										-1														GNPS_MS2_2iso.mgf:5114###	-1
512	490.2109309498857_0.4636036585365854	137										-1														GNPS_MS2_2iso.mgf:512###	-1
5121	1173.5714304165315_5.0575734295846	1558										-1														GNPS_MS2_2iso.mgf:5121###	-1
5122	315.230093477488_8.64479220779221	1559										-1														GNPS_MS2_2iso.mgf:5122###	-1
5124	1006.8186233471519_5.137520795339408	1560										-1														GNPS_MS2_2iso.mgf:5124###	-1
5128	990.9372747012125_5.06296101101101	1561										-1														GNPS_MS2_2iso.mgf:5128###	-1
5135	1173.1565148105954_5.0420076010101	1564										-1														GNPS_MS2_2iso.mgf:5135###	-1
5145	903.3646110928122_5.3517721031138334	1565										-1														GNPS_MS2_2iso.mgf:5145###	-1
5147	267.6491795381909_2.5647733429394806	1566										-1														GNPS_MS2_2iso.mgf:5147###	-1
5150	326.37792597983207_7.840082191780825	1567										-1														GNPS_MS2_2iso.mgf:5150###	-1
5151	1363.4756559544717_5.146971219256938	1568										-1														GNPS_MS2_2iso.mgf:5151###	-1
5157	1305.1209865493297_4.798998010752692	1569										-1														GNPS_MS2_2iso.mgf:5157###	-1
5159	1167.5654160784054_5.039088124677998	1570										-1														GNPS_MS2_2iso.mgf:5159###	-1
5160	1177.8255957666174_5.072236997991966	1571										-1														GNPS_MS2_2iso.mgf:5160###	-1
5161	1391.9801768128964_5.169923191823904	1572										-1														GNPS_MS2_2iso.mgf:5161###	-1
5172	1100.861902471713_5.012195007564294	1573										-1														GNPS_MS2_2iso.mgf:5172###	-1
5177	109.51538697098653_12.195236616541353	1574										-1														GNPS_MS2_2iso.mgf:5177###	-1
5178	350.17147073132264_0.9317078529657477	1575										-1														GNPS_MS2_2iso.mgf:5178###	-1
5182	916.3737954574075_4.97211521406728	1576										-1														GNPS_MS2_2iso.mgf:5182###	-1
5183	883.6202313295777_5.074608489096571	1577										-1														GNPS_MS2_2iso.mgf:5183###	-1
5186	1445.6465350952224_4.727803169398916	1578										-1														GNPS_MS2_2iso.mgf:5186###	-1
5196	587.4527040486212_9.048606447688561	1579										-1														GNPS_MS2_2iso.mgf:5196###	-1
52	513.3029048837359_1.834091964285715	24										-1														GNPS_MS2_2iso.mgf:52###	-1
5213	1016.4638613887984_4.685435454051113	1581										-1														GNPS_MS2_2iso.mgf:5213###	-1
5215	486.25207061963596_0.7080358381502891	1582										-1														GNPS_MS2_2iso.mgf:5215###	-1
5216	1197.868251014115_5.218840858585851	1583										-1														GNPS_MS2_2iso.mgf:5216###	-1
5218	1422.5899105783992_5.0737893229166655	1584										-1														GNPS_MS2_2iso.mgf:5218###	-1
5220	642.5152226702182_8.231382979407977	1585										-1														GNPS_MS2_2iso.mgf:5220###	-1
5227	1085.9334780737677_5.100009239677745	1586										-1														GNPS_MS2_2iso.mgf:5227###	-1
5230	990.8603139820083_5.072799924812026	1588										-1														GNPS_MS2_2iso.mgf:5230###	-1
5235	1161.9809493705297_4.573741272344905	1590										-1														GNPS_MS2_2iso.mgf:5235###	-1
5236	1255.0854284716174_5.003349999999999	1591										-1														GNPS_MS2_2iso.mgf:5236###	-1
5237	1283.9229663746341_5.062452567975829	1592										-1														GNPS_MS2_2iso.mgf:5237###	-1
5238	982.1219304873562_5.0078824668705435	1593										-1														GNPS_MS2_2iso.mgf:5238###	-1
5239	1170.294583304148_5.032695149638805	1594										-1														GNPS_MS2_2iso.mgf:5239###	-1
5250	186.60597951957163_6.4285423272357685	1595										-1														GNPS_MS2_2iso.mgf:5250###	-1
5251	1071.1032093797228_5.02657768404908	1596										-1														GNPS_MS2_2iso.mgf:5251###	-1
5252	599.4350565071919_8.0939768546748	1597										-1														GNPS_MS2_2iso.mgf:5252###	-1
5253	298.3109034015236_9.039253495440727	1598										-1														GNPS_MS2_2iso.mgf:5253###	-1
5260	957.8531722579884_4.586053712121213	1599										-1														GNPS_MS2_2iso.mgf:5260###	-1
5263	1262.1070992315588_5.156712474279833	1601										-1														GNPS_MS2_2iso.mgf:5263###	-1
5268	1309.1770606402913_4.994823689567427	1602										-1														GNPS_MS2_2iso.mgf:5268###	-1
5269	643.5278403814842_8.732484303937888	1603										-1														GNPS_MS2_2iso.mgf:5269###	-1
527	421.23037458627016_2.9968823340471085	140										-1														GNPS_MS2_2iso.mgf:527###	-1
5270	929.8325032303503_5.0540338368580064	1604										-1														GNPS_MS2_2iso.mgf:5270###	-1
5274	1061.5905121988055_4.527075179211469	1605										-1														GNPS_MS2_2iso.mgf:5274###	-1
5276	999.5559459321548_5.156798122427986	1606										-1														GNPS_MS2_2iso.mgf:5276###	-1
5284	1053.5918944542655_4.815564942528742	1608										-1														GNPS_MS2_2iso.mgf:5284###	-1
5285	1422.4910631943387_5.003074905149052	1609										-1														GNPS_MS2_2iso.mgf:5285###	-1
5287	1419.5792407145536_5.046197983014865	1610										-1														GNPS_MS2_2iso.mgf:5287###	-1
5289	1172.9830897550723_4.937478191214471	1611										-1														GNPS_MS2_2iso.mgf:5289###	-1
5291	189.11361497048296_7.228565664160404	1612										-1														GNPS_MS2_2iso.mgf:5291###	-1
5292	988.7883747857065_5.0414071860816945	1613										-1														GNPS_MS2_2iso.mgf:5292###	-1
5300	1255.9862156562683_4.904934279141109	1615										-1														GNPS_MS2_2iso.mgf:5300###	-1
5302	429.2981893388991_9.09827935635793	1616										-1														GNPS_MS2_2iso.mgf:5302###	-1
5303	1065.1865902060863_5.068051664066562	1617										-1														GNPS_MS2_2iso.mgf:5303###	-1
5307	817.1617551035617_4.576125347758888	1618										-1														GNPS_MS2_2iso.mgf:5307###	-1
5309	996.1416530199331_5.2868303562340895	1619										-1														GNPS_MS2_2iso.mgf:5309###	-1
5311	1052.3421726241472_5.158945644511582	1620										-1														GNPS_MS2_2iso.mgf:5311###	-1
5315	1163.983111100189_4.965310323574728	1621										-1														GNPS_MS2_2iso.mgf:5315###	-1
5323	278.15987190841645_0.4736510818713453	1622										-1														GNPS_MS2_2iso.mgf:5323###	-1
5330	1170.6560526753121_5.013330700408995	1623										-1														GNPS_MS2_2iso.mgf:5330###	-1
5337	996.6397511642317_5.193334199796121	1625										-1														GNPS_MS2_2iso.mgf:5337###	-1
5339	790.8864810706351_4.245062604821805	1626										-1														GNPS_MS2_2iso.mgf:5339###	-1
5344	1408.7875343277333_5.055554758308151	1627										-1														GNPS_MS2_2iso.mgf:5344###	-1
5346	1018.3469963113438_4.841586539440207	1628										-1														GNPS_MS2_2iso.mgf:5346###	-1
5347	245.22683572583864_9.42246286307053	1629										-1														GNPS_MS2_2iso.mgf:5347###	-1
535	718.7378802233427_4.174203396660909	141										-1														GNPS_MS2_2iso.mgf:535###	-1
5351	1199.6761240197213_4.904474705581161	1630										-1														GNPS_MS2_2iso.mgf:5351###	-1
5369	1328.1876270733444_5.226373114924594	1632										-1														GNPS_MS2_2iso.mgf:5369###	-1
5372	856.2160566776504_5.059617547834843	1633										-1														GNPS_MS2_2iso.mgf:5372###	-1
5374	1169.2947219154673_5.051164123867068	1634										-1														GNPS_MS2_2iso.mgf:5374###	-1
5375	997.3115767091813_4.4921460998439935	1635										-1														GNPS_MS2_2iso.mgf:5375###	-1
5380	200.97222259880996_12.116730530530544	1636										-1														GNPS_MS2_2iso.mgf:5380###	-1
5381	1016.3527988542971_4.62941080497029	1637										-1														GNPS_MS2_2iso.mgf:5381###	-1
5384	1418.2862874375526_4.999932889932189	1638										-1														GNPS_MS2_2iso.mgf:5384###	-1
5389	1491.282207875825_4.9218842414529975	1639										-1														GNPS_MS2_2iso.mgf:5389###	-1
5392	989.0951743546127_5.0625200100553025	1640										-1														GNPS_MS2_2iso.mgf:5392###	-1
5399	1009.5649977642393_5.08806244274809	1641										-1														GNPS_MS2_2iso.mgf:5399###	-1
5406	1173.0746203654085_5.066068588770864	1643										-1														GNPS_MS2_2iso.mgf:5406###	-1
5410	427.28204526214455_7.757795143312099	1644										-1														GNPS_MS2_2iso.mgf:5410###	-1
5413	1108.9916894832206_5.242698330804247	1645										-1														GNPS_MS2_2iso.mgf:5413###	-1
5415	1441.0963637046696_5.05348895800933	1646										-1														GNPS_MS2_2iso.mgf:5415###	-1
5422	1482.8321647125506_4.851173543307089	1649										-1														GNPS_MS2_2iso.mgf:5422###	-1
5427	1177.6571809676284_5.044668541666668	1650										-1														GNPS_MS2_2iso.mgf:5427###	-1
5434	1052.1753706883226_5.1455780314561155	1651										-1														GNPS_MS2_2iso.mgf:5434###	-1
5436	407.3136852579479_9.638974999999999	1652										-1														GNPS_MS2_2iso.mgf:5436###	-1
5438	403.2794494628906_5.060933333333334	1653										-1														GNPS_MS2_2iso.mgf:5438###	-1
5445	1178.1694528608407_5.029756763654932	1654										-1														GNPS_MS2_2iso.mgf:5445###	-1
5447	991.0157630653504_5.068712262262262	1655										-1														GNPS_MS2_2iso.mgf:5447###	-1
5450	1050.5922417005895_4.445128978224459	1656										-1														GNPS_MS2_2iso.mgf:5450###	-1
5452	1089.3390945627073_5.163524318181819	1657										-1														GNPS_MS2_2iso.mgf:5452###	-1
5453	360.0098137971204_12.319690411646574	1658										-1														GNPS_MS2_2iso.mgf:5453###	-1
5457	1053.426702400611_5.13218700607903	1659										-1														GNPS_MS2_2iso.mgf:5457###	-1
5458	753.4571361468478_7.930992359978252	1660										-1														GNPS_MS2_2iso.mgf:5458###	-1
546	1298.4393223434533_5.170556970649892	142										-1														GNPS_MS2_2iso.mgf:546###	-1
5461	1096.6111312784972_5.046787711213518	1661										-1														GNPS_MS2_2iso.mgf:5461###	-1
5464	438.23521136363183_2.824734763948498	1662										-1														GNPS_MS2_2iso.mgf:5464###	-1
5468	1089.0622833853793_5.230054399195575	1663										-1														GNPS_MS2_2iso.mgf:5468###	-1
5474	368.3527799021298_8.21895075930144	1664					Sorbitane Monooleate - Polysorbate 80 in-source fragment	CCCCCCCCC=CCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	 	 		-1														GNPS_MS2_2iso.mgf:5474###	-1
5481	1426.1350210379503_5.05961659009699	1665										-1														GNPS_MS2_2iso.mgf:5481###	-1
5483	1197.4686484887893_5.017599250645993	1666										-1														GNPS_MS2_2iso.mgf:5483###	-1
5484	973.0073659473958_5.220638813813817	1667										-1														GNPS_MS2_2iso.mgf:5484###	-1
5485	1328.0760164390435_5.1476160531697275	1668										-1														GNPS_MS2_2iso.mgf:5485###	-1
5486	1089.2446379076005_4.811411889927313	1669										-1														GNPS_MS2_2iso.mgf:5486###	-1
5487	1007.4002546340729_5.170573592085234	1670										-1														GNPS_MS2_2iso.mgf:5487###	-1
5489	332.33100993395465_7.405115272835107	1671					Benzalkonium chloride (C12)	 	 	 		-1														GNPS_MS2_2iso.mgf:5489###	-1
5493	1419.4678658198072_5.082889241192413	1672										-1														GNPS_MS2_2iso.mgf:5493###	-1
5495	1052.4245436942501_5.188656859756097	1673										-1														GNPS_MS2_2iso.mgf:5495###	-1
5496	1072.0185435455949_5.03943771399799	1674										-1														GNPS_MS2_2iso.mgf:5496###	-1
5499	1473.3052761196527_5.023443286311392	1675										-1														GNPS_MS2_2iso.mgf:5499###	-1
55	827.4391626703172_7.593980924092413	25					CortisoneAcetate					-1														GNPS_MS2_2iso.mgf:55###	-1
5504	1146.142810274642_5.002911767755309	1676										-1														GNPS_MS2_2iso.mgf:5504###	-1
5505	1073.183917645908_5.049552399380807	1677										-1														GNPS_MS2_2iso.mgf:5505###	-1
5512	1053.6754779543865_5.151252794871799	1678										-1														GNPS_MS2_2iso.mgf:5512###	-1
5536	228.23219694661225_8.060660692771089	1681										-1														GNPS_MS2_2iso.mgf:5536###	-1
5543	883.8709072575956_5.048436244979916	1682										-1														GNPS_MS2_2iso.mgf:5543###	-1
